brand,name,product_id,price,size,stock,gender,image_url
Adidas,Women's adidas Running Cosmic 2 Shoes,B44889,5999,40,12,men,https://sportscorner.qa/media/catalog/product/cache/79d48e83850b5fb72f5e01b7ff7455ae/F/3/F34882_1_4759.jpg
Adidas,Women's adidas Running Cosmic 2 Shoes,B44889,5999,41,12,men,https://sportscorner.qa/media/catalog/product/cache/79d48e83850b5fb72f5e01b7ff7455ae/F/3/F34882_1_4759.jpg
Adidas,Women's adidas Running Cosmic 2 Shoes,B44889,5999,42,12,men,https://sportscorner.qa/media/catalog/product/cache/79d48e83850b5fb72f5e01b7ff7455ae/F/3/F34882_1_4759.jpg
Adidas,Women's adidas Running Cosmic 2 Shoes,B44889,5999,43,12,men,https://sportscorner.qa/media/catalog/product/cache/79d48e83850b5fb72f5e01b7ff7455ae/F/3/F34882_1_4759.jpg
Adidas,Women's adidas Running Cosmic 2 Shoes,B44889,5999,44,12,men,https://sportscorner.qa/media/catalog/product/cache/79d48e83850b5fb72f5e01b7ff7455ae/F/3/F34882_1_4759.jpg
Adidas,Women's adidas Running Cosmic 2 Shoes,B44889,5999,45,12,men,https://sportscorner.qa/media/catalog/product/cache/79d48e83850b5fb72f5e01b7ff7455ae/F/3/F34882_1_4759.jpg
Adidas,Women's adidas Running Cosmic 2 Shoes,B44889,5999,46,12,men,https://sportscorner.qa/media/catalog/product/cache/79d48e83850b5fb72f5e01b7ff7455ae/F/3/F34882_1_4759.jpg
Adidas,Adidas Sport Inspired Duramo Lite 2.0 Shoes,B75586,4799,37,12,men,https://www.adidas.co.id/media/catalog/product/g/x/gx0709_1_footwear_photography_side_lateral_center_view_grey.jpg
Adidas,Adidas Sport Inspired Duramo Lite 2.0 Shoes,B75586,4799,40,12,men,https://www.adidas.co.id/media/catalog/product/g/x/gx0709_1_footwear_photography_side_lateral_center_view_grey.jpg
Adidas,Adidas Sport Inspired Duramo Lite 2.0 Shoes,B75586,4799,41,12,men,https://www.adidas.co.id/media/catalog/product/g/x/gx0709_1_footwear_photography_side_lateral_center_view_grey.jpg
Adidas,Adidas Sport Inspired Duramo Lite 2.0 Shoes,B75586,4799,42,12,men,https://www.adidas.co.id/media/catalog/product/g/x/gx0709_1_footwear_photography_side_lateral_center_view_grey.jpg
Adidas,Adidas Sport Inspired Duramo Lite 2.0 Shoes,B75586,4799,43,12,men,https://www.adidas.co.id/media/catalog/product/g/x/gx0709_1_footwear_photography_side_lateral_center_view_grey.jpg
Adidas,Adidas Sport Inspired Duramo Lite 2.0 Shoes,B75586,4799,44,12,men,https://www.adidas.co.id/media/catalog/product/g/x/gx0709_1_footwear_photography_side_lateral_center_view_grey.jpg
Adidas,Adidas Sport Inspired Duramo Lite 2.0 Shoes,B75586,4799,45,12,men,https://www.adidas.co.id/media/catalog/product/g/x/gx0709_1_footwear_photography_side_lateral_center_view_grey.jpg
Adidas,Adidas Sport Inspired Duramo Lite 2.0 Shoes,B75586,4799,46,12,men,https://www.adidas.co.id/media/catalog/product/g/x/gx0709_1_footwear_photography_side_lateral_center_view_grey.jpg
Adidas,ADIDAS RUNNING DURAMO 9 SHOES,B75990,5599,36,12,women,https://www.adidas.co.id/media/catalog/product/i/f/if9475_2_footwear_photography_side20lateral20view_grey.jpg
Adidas,ADIDAS RUNNING DURAMO 9 SHOES,B75990,5599,37,12,women,https://www.adidas.co.id/media/catalog/product/i/f/if9475_2_footwear_photography_side20lateral20view_grey.jpg
Adidas,ADIDAS RUNNING DURAMO 9 SHOES,B75990,5599,38,12,women,https://www.adidas.co.id/media/catalog/product/i/f/if9475_2_footwear_photography_side20lateral20view_grey.jpg
Adidas,ADIDAS RUNNING DURAMO 9 SHOES,B75990,5599,39,12,women,https://www.adidas.co.id/media/catalog/product/i/f/if9475_2_footwear_photography_side20lateral20view_grey.jpg
Adidas,ADIDAS RUNNING DURAMO 9 SHOES,B75990,5599,40,12,women,https://www.adidas.co.id/media/catalog/product/i/f/if9475_2_footwear_photography_side20lateral20view_grey.jpg
Adidas,ADIDAS RUNNING DURAMO 9 SHOES,B75990,5599,41,12,women,https://www.adidas.co.id/media/catalog/product/i/f/if9475_2_footwear_photography_side20lateral20view_grey.jpg
Adidas,ADIDAS RUNNING DURAMO 9 SHOES,B75990,5599,42,12,women,https://www.adidas.co.id/media/catalog/product/i/f/if9475_2_footwear_photography_side20lateral20view_grey.jpg
Nike,Air Jordan XXXIV PF,BQ3381-600,14995,40,12,men,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fc6dfc08-a6ab-4f81-9e57-ad8879ade6b3/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7982a2e6-c6d6-4e67-9769-aef60115f468/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-034c839b-1ffb-40da-80bc-d146eef5aa20/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ada00f22-3329-4c0f-af29-c9d7c07ea044/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-79cd3892-7891-43e1-b183-5678b4a00c91/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-32dd46be-8555-4d0c-aad7-b56677365a02/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6c563d4-7e3c-4495-914b-15f42a3b26aa/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0474207a-315b-445b-9739-0a57530f3139/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-28adb96d-8e77-4d72-9e95-986154dd4201/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-faeff741-fa33-4f51-93d8-8dfaa788cf38/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce35c82d-4eaa-4c4d-8448-cdbce6812d36/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-38d9e696-9007-46bc-9a1a-5c0ec224c977/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg""]"
Nike,Air Jordan XXXIV PF,BQ3381-600,14995,41,12,men,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fc6dfc08-a6ab-4f81-9e57-ad8879ade6b3/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7982a2e6-c6d6-4e67-9769-aef60115f468/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-034c839b-1ffb-40da-80bc-d146eef5aa20/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ada00f22-3329-4c0f-af29-c9d7c07ea044/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-79cd3892-7891-43e1-b183-5678b4a00c91/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-32dd46be-8555-4d0c-aad7-b56677365a02/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6c563d4-7e3c-4495-914b-15f42a3b26aa/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0474207a-315b-445b-9739-0a57530f3139/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-28adb96d-8e77-4d72-9e95-986154dd4201/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-faeff741-fa33-4f51-93d8-8dfaa788cf38/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce35c82d-4eaa-4c4d-8448-cdbce6812d36/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-38d9e696-9007-46bc-9a1a-5c0ec224c977/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg""]"
Nike,Air Jordan XXXIV PF,BQ3381-600,14995,42,12,men,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fc6dfc08-a6ab-4f81-9e57-ad8879ade6b3/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7982a2e6-c6d6-4e67-9769-aef60115f468/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-034c839b-1ffb-40da-80bc-d146eef5aa20/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ada00f22-3329-4c0f-af29-c9d7c07ea044/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-79cd3892-7891-43e1-b183-5678b4a00c91/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-32dd46be-8555-4d0c-aad7-b56677365a02/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6c563d4-7e3c-4495-914b-15f42a3b26aa/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0474207a-315b-445b-9739-0a57530f3139/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-28adb96d-8e77-4d72-9e95-986154dd4201/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-faeff741-fa33-4f51-93d8-8dfaa788cf38/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce35c82d-4eaa-4c4d-8448-cdbce6812d36/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-38d9e696-9007-46bc-9a1a-5c0ec224c977/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg""]"
Nike,Air Jordan XXXIV PF,BQ3381-600,14995,43,12,men,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fc6dfc08-a6ab-4f81-9e57-ad8879ade6b3/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7982a2e6-c6d6-4e67-9769-aef60115f468/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-034c839b-1ffb-40da-80bc-d146eef5aa20/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ada00f22-3329-4c0f-af29-c9d7c07ea044/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-79cd3892-7891-43e1-b183-5678b4a00c91/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-32dd46be-8555-4d0c-aad7-b56677365a02/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6c563d4-7e3c-4495-914b-15f42a3b26aa/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0474207a-315b-445b-9739-0a57530f3139/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-28adb96d-8e77-4d72-9e95-986154dd4201/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-faeff741-fa33-4f51-93d8-8dfaa788cf38/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce35c82d-4eaa-4c4d-8448-cdbce6812d36/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-38d9e696-9007-46bc-9a1a-5c0ec224c977/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg""]"
Nike,Air Jordan XXXIV PF,BQ3381-600,14995,44,12,men,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fc6dfc08-a6ab-4f81-9e57-ad8879ade6b3/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7982a2e6-c6d6-4e67-9769-aef60115f468/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-034c839b-1ffb-40da-80bc-d146eef5aa20/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ada00f22-3329-4c0f-af29-c9d7c07ea044/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-79cd3892-7891-43e1-b183-5678b4a00c91/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-32dd46be-8555-4d0c-aad7-b56677365a02/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6c563d4-7e3c-4495-914b-15f42a3b26aa/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0474207a-315b-445b-9739-0a57530f3139/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-28adb96d-8e77-4d72-9e95-986154dd4201/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-faeff741-fa33-4f51-93d8-8dfaa788cf38/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce35c82d-4eaa-4c4d-8448-cdbce6812d36/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-38d9e696-9007-46bc-9a1a-5c0ec224c977/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg""]"
Nike,Air Jordan XXXIV PF,BQ3381-600,14995,45,12,men,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fc6dfc08-a6ab-4f81-9e57-ad8879ade6b3/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7982a2e6-c6d6-4e67-9769-aef60115f468/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-034c839b-1ffb-40da-80bc-d146eef5aa20/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ada00f22-3329-4c0f-af29-c9d7c07ea044/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-79cd3892-7891-43e1-b183-5678b4a00c91/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-32dd46be-8555-4d0c-aad7-b56677365a02/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6c563d4-7e3c-4495-914b-15f42a3b26aa/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0474207a-315b-445b-9739-0a57530f3139/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-28adb96d-8e77-4d72-9e95-986154dd4201/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-faeff741-fa33-4f51-93d8-8dfaa788cf38/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce35c82d-4eaa-4c4d-8448-cdbce6812d36/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-38d9e696-9007-46bc-9a1a-5c0ec224c977/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg""]"
Nike,Air Jordan XXXIV PF,BQ3381-600,14995,46,12,men,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-fc6dfc08-a6ab-4f81-9e57-ad8879ade6b3/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-7982a2e6-c6d6-4e67-9769-aef60115f468/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-034c839b-1ffb-40da-80bc-d146eef5aa20/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ada00f22-3329-4c0f-af29-c9d7c07ea044/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-79cd3892-7891-43e1-b183-5678b4a00c91/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-32dd46be-8555-4d0c-aad7-b56677365a02/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f6c563d4-7e3c-4495-914b-15f42a3b26aa/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0474207a-315b-445b-9739-0a57530f3139/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-28adb96d-8e77-4d72-9e95-986154dd4201/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-faeff741-fa33-4f51-93d8-8dfaa788cf38/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-ce35c82d-4eaa-4c4d-8448-cdbce6812d36/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-38d9e696-9007-46bc-9a1a-5c0ec224c977/air-jordan-xxxiv-pf-basketball-shoe-bzvghf.jpg""]"
Nike,Nike Air Zoom SuperRep,BQ7043-668,9995,36,12,women,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-3faded81-3543-4963-a896-f98adcaf2804/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a265b92e-8885-43b3-976d-f3d90e8c7510/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64a9ef4c-a862-4ffe-b5ae-ede123304142/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64107be6-4c25-4a31-bc03-4ef2fc18617c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-72ede374-b2fb-4e66-953c-c54a40d6219a/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0d441a55-b201-46fd-8d95-68e9842d72dc/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c3bd169d-fc80-4d5f-a7d0-f7daa049fb0c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-63472315-5818-40d5-93c7-013a5206d86e/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg""]"
Nike,Nike Air Zoom SuperRep,BQ7043-668,9995,37,12,women,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-3faded81-3543-4963-a896-f98adcaf2804/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a265b92e-8885-43b3-976d-f3d90e8c7510/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64a9ef4c-a862-4ffe-b5ae-ede123304142/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64107be6-4c25-4a31-bc03-4ef2fc18617c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-72ede374-b2fb-4e66-953c-c54a40d6219a/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0d441a55-b201-46fd-8d95-68e9842d72dc/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c3bd169d-fc80-4d5f-a7d0-f7daa049fb0c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-63472315-5818-40d5-93c7-013a5206d86e/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg""]"
Nike,Nike Air Zoom SuperRep,BQ7043-668,9995,38,12,women,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-3faded81-3543-4963-a896-f98adcaf2804/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a265b92e-8885-43b3-976d-f3d90e8c7510/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64a9ef4c-a862-4ffe-b5ae-ede123304142/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64107be6-4c25-4a31-bc03-4ef2fc18617c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-72ede374-b2fb-4e66-953c-c54a40d6219a/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0d441a55-b201-46fd-8d95-68e9842d72dc/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c3bd169d-fc80-4d5f-a7d0-f7daa049fb0c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-63472315-5818-40d5-93c7-013a5206d86e/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg""]"
Nike,Nike Air Zoom SuperRep,BQ7043-668,9995,39,12,women,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-3faded81-3543-4963-a896-f98adcaf2804/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a265b92e-8885-43b3-976d-f3d90e8c7510/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64a9ef4c-a862-4ffe-b5ae-ede123304142/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64107be6-4c25-4a31-bc03-4ef2fc18617c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-72ede374-b2fb-4e66-953c-c54a40d6219a/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0d441a55-b201-46fd-8d95-68e9842d72dc/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c3bd169d-fc80-4d5f-a7d0-f7daa049fb0c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-63472315-5818-40d5-93c7-013a5206d86e/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg""]"
Nike,Nike Air Zoom SuperRep,BQ7043-668,9995,40,12,women,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-3faded81-3543-4963-a896-f98adcaf2804/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a265b92e-8885-43b3-976d-f3d90e8c7510/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64a9ef4c-a862-4ffe-b5ae-ede123304142/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-64107be6-4c25-4a31-bc03-4ef2fc18617c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-72ede374-b2fb-4e66-953c-c54a40d6219a/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-0d441a55-b201-46fd-8d95-68e9842d72dc/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-c3bd169d-fc80-4d5f-a7d0-f7daa049fb0c/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-63472315-5818-40d5-93c7-013a5206d86e/air-zoom-superrep-hiit-class-shoe-75dz0X.jpg""]"
